n_tips|r0|a0|frac0|tree
11|2.15303491241531|0.0449940425716341|0.63627681590151|(((t7:0.1342164621,t8:0.1342164621):0.9729280138,((t3:0.0958790371,t2:0.0958790371):0.03540534724,t1:0.1312843843):0.9758600916):0.1753504536,(((t10:0.07617963569,t5:0.07617963569):0.1938695394,t4:0.2700491751):0.0683816787,((t6:0.2040159947,t9:0.2040159947):0.0964519371,t11:0.3004679318):0.03796292196):0.9440640757):0.9920275792;
27|1.07482705176342|0.326909527133685|0.90619829739444|(((((t24:0.7038435595,((t26:0.4306866811,t10:0.4306866811):0.2280607911,((t20:0.06562092215,t22:0.06562092215):0.4017668593,t23:0.4673877815):0.1913596907):0.04509608735):0.0367300441,t12:0.7405736036):0.3357976589,((t9:0.4819321662,((t8:0.106632605,t13:0.106632605):0.2573721164,t5:0.3640047215):0.1179274447):0.2283208758,((t1:0.005743463313,t14:0.005743463313):0.3815616514,t15:0.3873051147):0.3229479273):0.3661182205):0.493380933,(t4:0.04953656078,t21:0.04953656078):1.520215635):0.7104561753,((t6:0.575806891,t27:0.575806891):0.938305832,(((t11:0.1623826029,t19:0.1623826029):0.04749348561,(t16:0.000848896707,t18:0.000848896707):0.2090271918):1.103555655,(((t2:0.03330070118,t25:0.03330070118):0.05946302716,t3:0.09276372834):0.6642338947,(t17:0.2575716531,t7:0.2575716531):0.49942597):0.5564341201):0.2006809799):0.7660956477):1.100928727;
28|2.42217620242387|0.403834133958444|0.787276350543834|((((t28:0.157166636,t14:0.157166636):0.614506831,((((t18:0.0966937119,t17:0.0966937119):0.09665972123,(t27:0.04663039002,t24:0.04663039002):0.1467230431):0.3031369672,(((t23:0.1519573897,t16:0.1519573897):0.05537316449,t5:0.2073305542):0.2466420607,(((t10:0.2047741055,((t20:0.06076773687,t1:0.06076773687):0.06278257836,t8:0.1235503152):0.08122379031):0.05887935246,t26:0.263653458):0.1746027092,(t4:0.1597214868,t13:0.1597214868):0.2785346804):0.01571644777):0.04251778538):0.1179673431,(t6:0.6006833825,(t15:0.07317587049,t11:0.07317587049):0.527507512):0.01377436101):0.1572157235):0.1657006014,((t19:0.2414040671,t21:0.2414040671):0.1049429879,t3:0.346347055):0.5910270134):0.4494838886,((t2:0.3396902076,(t25:0.09776125899,((t9:0.05427338341,t12:0.05427338341):0.03604849799,t7:0.0903218814):0.007439377584):0.2419289486):0.09063900824,t22:0.4303292158):0.9565287412):1.334127188;
34|2.37899843469728|0.364266751599498|0.839256047736853|((((t20:0.2484969922,t7:0.2484969922):0.06226362099,(t28:0.09559712806,t29:0.09559712806):0.2151634852):0.8139185874,(((t27:0.1170401274,t16:0.1170401274):0.1868795296,(t19:0.2463726662,((((t18:0.02178144734,t26:0.02178144734):0.1049618835,t34:0.1267433308):0.05363244121,t23:0.180375772):0.02077644621,t8:0.2011522182):0.045220448):0.05754699075):0.3509795545,(((t22:0.08285138245,t5:0.08285138245):0.3456706053,(((t30:0.07056872651,t6:0.07056872651):0.04833252936,t4:0.1189012559):0.1168580585,(t9:0.02327035087,t13:0.02327035087):0.2124889634):0.1927626734):0.1098020406,((t1:0.126658503,(t10:0.08027250202,t32:0.08027250202):0.04638600094):0.02936675832,t2:0.1560252613):0.3822987671):0.1165751831):0.4697799891):0.07791545872,((((t11:0.1019876036,t15:0.1019876036):0.5142738191,t17:0.6162614227):0.3134852023,((t21:0.3356323393,(t24:0.2471914309,((t33:0.04099926694,t31:0.04099926694):0.04703071109,t25:0.08802997803):0.1591614528):0.08844090849):0.4273359117,t12:0.762968251):0.166778374):0.2214584508,(t3:0.5893430833,t14:0.5893430833):0.5618619925):0.05138958358):0.3068719985;
24|1.13558468804462|0.0506595398671925|0.646171572268941|((t15:2.442311629,(((t7:0.1029168891,t17:0.1029168891):1.330666412,(t6:1.041418044,(t3:0.5352349551,(t13:0.2242176936,t12:0.2242176936):0.3110172615):0.5061830888):0.3921652576):0.879622474,((t14:0.662986593,((t5:0.3197049867,t16:0.3197049867):0.3187714475,t20:0.6384764342):0.02451015884):0.3817501119,t18:1.044736705):1.268469071):0.1291058531):0.5713792729,((t21:0.864722485,(((t8:0.5379731884,((t10:0.08844859087,t11:0.08844859087):0.01259837119,t1:0.1010469621):0.4369262263):0.2609524546,t9:0.798925643):0.04104017366,((t24:0.401093668,t22:0.401093668):0.2967581816,t19:0.6978518496):0.142113967):0.02475666835):0.881684324,(t23:0.8892428573,(t4:0.09510350788,t2:0.09510350788):0.7941393495):0.8571639516):1.267284093):4.159070349;
17|1.38465372471139|0.290446761297062|0.512530848267488|(((t17:0.2343850882,(t16:0.1566045676,t6:0.1566045676):0.07778052059):0.2079090514,(t12:0.06869255332,t11:0.06869255332):0.3736015863):1.371110467,(((t4:0.3192505763,(t9:0.2576236078,t1:0.2576236078):0.0616269685):0.9897118888,((t8:0.4199139207,t14:0.4199139207):0.1307886282,t2:0.550702549):0.7582599162):0.3533757921,(t15:1.08625326,(t10:0.5582807148,(t13:0.4354798918,(t5:0.2553998852,(t7:0.01294193231,t3:0.01294193231):0.2424579529):0.1800800066):0.122800823):0.5279725449):0.5760849975):0.1510663499):1.70802816;
19|0.843808472200762|0.10224389021052|0.975271748495288|((t12:2.219437208,(t14:0.9424961407,t17:0.9424961407):1.276941067):0.5149987472,(((t7:0.1548180322,(t11:0.1090063872,t10:0.1090063872):0.04581164496):1.562296295,t1:1.717114327):0.2998934605,(t2:1.853162171,(((((t6:0.05609223503,t18:0.05609223503):0.125509711,t9:0.181601946):0.3657970515,t4:0.5473989975):0.4438063339,t5:0.9912053314):0.8022443378,(((t3:0.2521074174,t19:0.2521074174):0.435947687,t8:0.6880551044):0.5630868071,((t13:0.3192625316,t15:0.3192625316):0.3881389811,t16:0.7074015127):0.5437403988):0.5423077578):0.05971250225):0.1638456162):0.7174281673):1.087319692;
11|3.88443945806939|0.141780413971283|0.854282122571021|(((t3:0.1553172758,(((t8:0.002164581631,t5:0.002164581631):0.0172875411,t6:0.01945212273):0.01214968699,t10:0.03160180972):0.123715466):0.157460097,(t7:0.2947408916,((t4:0.09684237684,t11:0.09684237684):0.1442801615,(t9:0.1640699514,t2:0.1640699514):0.07705258688):0.05361835323):0.01803648123):0.1101213985,t1:0.4228987713):0.06436654676;
15|3.2490336013562|0.446019835111219|0.743846269324422|(((t5:0.2772985068,(t1:0.2756994658,t14:0.2756994658):0.001599041061):0.3488334362,t3:0.626131943):0.4343736121,(((t8:0.06817351534,t10:0.06817351534):0.2397921984,t2:0.3079657138):0.5953314963,((t11:0.01757734919,t15:0.01757734919):0.4364571655,((t4:0.06793201064,t12:0.06793201064):0.1551969375,((t13:0.07317936579,t9:0.07317936579):0.08399258256,(t6:0.07206371137,t7:0.07206371137):0.08510823697):0.06595699976):0.2309055666):0.4492626954):0.1572083451):0.5649542957;
28|2.81674303750275|0.199727697782218|0.792519603972323|((((((t6:0.2411771396,((t20:0.05401216697,t18:0.05401216697):0.1287164646,t1:0.1827286316):0.05844850804):0.3708817807,t4:0.6120589203):0.08434705618,((t11:0.06514046871,t2:0.06514046871):0.06614186719,(t9:0.03081750575,t16:0.03081750575):0.1004648301):0.5651236406):0.06892243321,((t28:0.3326993188,(t12:0.02424058411,t23:0.02424058411):0.3084587347):0.0093385901,(t17:0.2857748893,(t24:0.02244261215,t3:0.02244261215):0.2633322772):0.05626301961):0.4232905008):0.3973750831,t22:1.162703493):0.01337417574,(((((((t10:0.002631388796,t8:0.002631388796):0.1000398872,t26:0.102671276):0.1571537674,(t21:0.1239970338,t19:0.1239970338):0.1358280096):0.04465299363,(t14:0.2173801683,t15:0.2173801683):0.08709786881):0.5548865362,t7:0.8593645733):0.1841261373,(t27:0.1298711088,t13:0.1298711088):0.9136196018):0.04581521678,(t25:0.3644346388,t5:0.3644346388):0.7248712886):0.08677174112):0.1344993689;
33|0.710215838453732|0.16464889083989|0.776902730343863|((((t27:0.9375547263,t9:0.9375547263):3.329720111,((((t31:0.6178425324,((t4:0.1667220402,t26:0.1667220402):0.1157864645,t30:0.2825085047):0.3353340277):0.1126239384,(t29:0.07599053452,t3:0.07599053452):0.6544759362):0.7580249126,((t17:0.6234876017,t19:0.6234876017):0.6580675518,(t5:1.237925711,t22:1.237925711):0.04362944216):0.2069362299):1.077455718,t32:2.565947101):1.701327736):0.02563681399,((((t10:1.361538565,((t1:0.02129597427,t12:0.02129597427):0.3797541503,t20:0.4010501246):0.9604884401):0.13203956,(t33:1.32360031,t11:1.32360031):0.1699778144):0.378516073,(t23:0.1586116589,(t8:0.05829644641,t6:0.05829644641):0.1003152125):1.713482539):1.077542191,t15:2.949636389):1.343275263):0.2370652507,((((t16:0.2889946979,t21:0.2889946979):0.9942459463,t2:1.283240644):1.357809243,((t7:0.6414196005,(t18:0.3066552347,t14:0.3066552347):0.3347643658):0.4741387171,(t24:0.3290954449,t25:0.3290954449):0.7864628727):1.52549157):0.7853783293,(t28:0.03334688726,t13:0.03334688726):3.39308133):1.103548685):1.22792875;
24|0.661833403564524|0.0874908315204084|0.9280354072107|(((t13:1.530134879,t8:1.530134879):0.5657763735,(t4:1.801325724,(((t11:0.9980502045,t23:0.9980502045):0.1029919096,(t6:0.5060290681,t14:0.5060290681):0.595013046):0.5837163027,(((t3:0.9326468189,(t22:0.3953269165,t12:0.3953269165):0.5373199024):0.09800817706,(t2:0.9197638797,((t21:0.2261666192,t24:0.2261666192):0.0006872784228,(t16:0.1485612549,t15:0.1485612549):0.07829264278):0.692909982):0.1108911163):0.6005339002,((t10:0.5458077982,(((t18:0.09323948966,t9:0.09323948966):0.07623317039,t5:0.1694726601):0.1451922281,(t7:0.1340147096,t1:0.1340147096):0.1806501785):0.2311429101):0.7466464041,t17:1.292454202):0.3387346939):0.05356952059):0.1165673071):0.2945855284):0.8734895189,(t19:2.057911955,t20:2.057911955):0.9114888159):0.2040760289;
44|3.248599917104|0.0211148172663525|0.944687818060629|(((((t35:0.4563824505,t23:0.4563824505):0.09936589625,(((t6:0.1681472756,t5:0.1681472756):0.0699735235,(t20:0.1235417054,t33:0.1235417054):0.1145790937):0.06789847437,(t2:0.155820526,t29:0.155820526):0.1501987475):0.2497290732):0.2140513433,((t39:0.05049411341,t30:0.05049411341):0.2250899494,(t1:0.08792811548,t13:0.08792811548):0.1876559473):0.4942156272):0.5579042537,(t43:0.11876542,t8:0.11876542):1.208938524):0.2587209463,(t16:0.808461247,(((((t36:0.1004732719,t44:0.1004732719):0.2879283785,(t42:0.01000111415,t21:0.01000111415):0.3784005362):0.03807490707,(((t24:0.1320976706,t38:0.1320976706):0.1407863399,(t41:0.2556471135,t18:0.2556471135):0.01723689703):0.1459674473,t28:0.4188514578):0.007625099599):0.1025512298,t11:0.5290277872):0.1019694003,((t19:0.1403669408,(t10:0.1087820599,t12:0.1087820599):0.03158488091):0.3375896664,(t40:0.4005089195,(((((t34:0.02355966312,t22:0.02355966312):0.1310012231,t7:0.1545608862):0.120762519,(t15:0.2244951316,(t31:0.1659560768,t9:0.1659560768):0.05853905478):0.05082827364):0.08350506404,(t17:0.2938424875,((t14:0.129711311,t26:0.129711311):0.009724014524,t27:0.1394353255):0.154407162):0.06498598178):0.0263611601,((((t25:0.02355104593,t37:0.02355104593):0.0134601991,t4:0.03701124504):0.2136060133,t3:0.2506172583):0.07618864758,t32:0.3268059059):0.05838372353):0.01531929008):0.07744768766):0.1530405804):0.1774640595):0.7779636431):0.3394218011;
47|2.8317125733709|0.183386561984662|0.541081651579589|((((t34:0.260000553,t23:0.260000553):0.4964247771,(t21:0.4874938555,((t37:0.04295728512,t44:0.04295728512):0.2093560387,(t22:0.1761407186,(t5:0.06492178173,t32:0.06492178173):0.1112189368):0.07617260527):0.2351805316):0.2689314746):0.2751953652,((t26:0.08574631033,t19:0.08574631033):0.1856762348,(t15:0.07320496049,t8:0.07320496049):0.1982175846):0.7601981502):0.4504034538,((((t36:0.4972736339,(t41:0.4027236378,t31:0.4027236378):0.09454999611):0.3798382176,(((t30:0.08934409754,t6:0.08934409754):0.0354659431,t24:0.1248100406):0.5435247678,(t18:0.4681677538,(t27:0.4146344667,t9:0.4146344667):0.05353328713):0.2001670547):0.208777043):0.3515757074,((t39:0.8437302652,((t10:0.3276415263,t2:0.3276415263):0.3641793359,((t12:0.2501066547,t14:0.2501066547):0.3130294944,t17:0.5631361491):0.1286847132):0.1519094029):0.1671603985,(t35:0.007802930281,t3:0.007802930281):1.003087733):0.2177968952):0.1946801892,(((((t42:0.02041250116,t11:0.02041250116):0.1617718273,(t16:0.110464487,t38:0.110464487):0.0717198415):0.5069139271,((t45:0.1484761779,(t25:0.02716897152,t33:0.02716897152):0.1213072063):0.0350651276,t7:0.1835413055):0.5055569501):0.03787371392,t40:0.7269719695):0.2286925505,((((t28:0.4961777743,t46:0.4961777743):0.004854828384,(t43:0.1386343379,t1:0.1386343379):0.3623982648):0.03813641689,(t47:0.09541922804,t13:0.09541922804):0.4437497915):0.3961451229,(t29:0.6703866299,(t20:0.06870045708,t4:0.06870045708):0.6016861728):0.2649275126):0.02035037747):0.4677032282):0.05865640095):0.2249556608;
42|0.802627586943563|0.0299734879354946|0.517204487347044|(((t15:0.1189415177,t4:0.1189415177):2.870955647,((t35:2.111939981,(t27:0.8473271742,t29:0.8473271742):1.264612807):0.788221163,(t34:0.02003655018,t36:0.02003655018):2.880124594):0.08973602077):0.2489884124,((((((t12:1.087446447,t28:1.087446447):1.194400046,(t40:2.273065826,(t2:0.9333703454,(t21:0.7208066636,t30:0.7208066636):0.2125636818):1.33969548):0.008780667443):0.2437893514,((t3:1.622992636,(t20:0.3311814095,(t14:0.3010100772,t11:0.3010100772):0.03017133222):1.291811227):0.537835597,(t17:0.5215170164,(t42:0.3619472279,t13:0.3619472279):0.1595697885):1.639311217):0.3648076111):0.01137063321,((((t1:0.4335761527,t38:0.4335761527):0.2949790841,t9:0.7285552368):0.886536724,t37:1.615091961):0.09715501864,t6:1.712246979):0.8247594982):0.2302308537,((t10:0.5752439119,t31:0.5752439119):1.649303728,(t8:1.934499999,(((t23:0.3911929441,t32:0.3911929441):0.9644196633,t19:1.355612607):0.2056340133,(t39:0.799764646,t25:0.799764646):0.7614819747):0.3732533782):0.2900476415):0.542689691):0.12611936,(t26:2.531359431,(((t18:0.4944315603,t16:0.4944315603):1.042624836,(t5:0.4113863864,t33:0.4113863864):1.12567001):0.5130475793,(t24:1.516104855,((t22:0.3948172539,t7:0.3948172539):0.04817684456,t41:0.4429940985):1.073110756):0.5339991207):0.4812554557):0.3619972601):0.3455288861):0.3755064644;
37|0.537920091156848|0.464037652784027|0.763530811294913|((t11:3.122966148,(((((t1:0.4923911778,((t31:0.1286772323,t18:0.1286772323):0.3627997999,(t8:0.4440422818,t25:0.4440422818):0.04743475041):0.0009141456145):0.4271958636,t26:0.9195870414):0.3966977514,(t20:0.4326733293,t32:0.4326733293):0.8836114636):0.05170001678,(t23:0.1796546365,t21:0.1796546365):1.188330173):0.1416418893,(t7:0.9436340545,(t3:0.694917599,t29:0.694917599):0.2487164555):0.5659926444):1.613339449):0.4872368816,((((((t35:0.201512858,t28:0.201512858):0.9065804597,((t9:0.9819427397,t5:0.9819427397):0.03374872329,t37:1.015691463):0.09240185469):0.2970925254,(t2:1.103648068,((t15:0.900866345,(t22:0.6805626706,t36:0.6805626706):0.2203036744):0.1331695566,(t30:0.2781559457,t34:0.2781559457):0.755879956):0.06961216673):0.3015377747):0.6093954156,(t13:0.2547600828,t24:0.2547600828):1.759821176):0.7413519501,((t33:0.4226876721,t19:0.4226876721):0.9647491295,((t17:0.07095026502,t12:0.07095026502):0.1616112426,t16:0.2325615076):1.154875294):1.368496407):0.1092759212,((t6:0.2447895689,t4:0.2447895689):1.712062893,((t27:0.3031048679,t10:0.3031048679):0.2741317515,t14:0.5772366194):1.379615842):0.9083566682):0.7449938998):4.668244704;
35|3.57015978580108|0.269350126283243|0.550240485114045|((t6:0.6746172368,(((t4:0.4660979077,((((t22:0.01999243681,t13:0.01999243681):0.08049990004,(t12:0.05299558764,t16:0.05299558764):0.04749674921):0.1270361636,((t25:0.06329405609,t35:0.06329405609):0.1568321703,t27:0.2201262264):0.007402274094):0.1538767558,((t29:0.06444858707,t5:0.06444858707):0.1370764496,(t26:0.1867854368,t9:0.1867854368):0.01473959987):0.1798802195):0.08469265152):0.03855255059,(((t34:0.2361519577,t1:0.2361519577):0.08369206278,t18:0.3198440204):0.1301366373,t11:0.4499806578):0.05466980059):0.08404898693,(t2:0.004801545461,t3:0.004801545461):0.5838978998):0.08591779158):0.1798334866,(((t19:0.5429038394,t32:0.5429038394):0.04714771908,((t20:0.2438121824,t21:0.2438121824):0.3395891261,((t30:0.06065770439,t31:0.06065770439):0.04355230154,((t15:0.009020233848,t8:0.009020233848):0.03450953776,t14:0.04352977161):0.06068023432):0.4791913026):0.006650249886):0.2213655645,((t10:0.1446575695,(t28:0.07199429167,t33:0.07199429167):0.07266327779):0.2224574963,((t24:0.3061252009,t23:0.3061252009):0.04138160805,(t17:0.1072438108,t7:0.1072438108):0.2402629981):0.01960825687):0.4443020572):0.0430336004):0.4970765078;
35|3.3208350592549|0.0901024058321491|0.805885812616907|((((t23:0.4118717128,t8:0.4118717128):0.004974670014,(t30:0.2445256466,(t2:0.1914984935,((t19:0.04774439439,t9:0.04774439439):0.1248070201,t21:0.1725514144):0.0189470791):0.05302715306):0.1723207362):0.2032896825,((t34:0.1663713657,((t15:0.01164166445,t25:0.01164166445):0.01673734722,t7:0.02837901167):0.137992354):0.2024996606,(((t4:0.05800771816,t6:0.05800771816):0.151423694,t18:0.2094314122):0.007223889354,((t1:0.03412277215,t20:0.03412277215):0.03070509925,t12:0.0648278714):0.1518274301):0.1522157248):0.251265039):0.6866584608,(((((t35:0.07410399382,t26:0.07410399382):0.1465977107,t28:0.2207017046):0.1941537746,((t5:0.1889543372,t33:0.1889543372):0.01589428648,(t16:0.2047509074,t13:0.2047509074):9.771627762e-05):0.2100068555):0.3425339572,((t11:0.3255578534,t22:0.3255578534):0.02018266802,t24:0.3457405214):0.411648915):0.4548166668,(((t3:0.06242264599,t31:0.06242264599):0.2112354958,t27:0.2736581418):0.7137343956,(t17:0.5138457801,(((t32:0.04914006077,t14:0.04914006077):0.1412766666,t29:0.1904167274):0.2198660894,t10:0.4102828168):0.1035629633):0.4735467573):0.2248135658):0.09458842289):0.2026771972;
11|1.30301698777359|0.316827735961415|0.532451670849696|(((((t6:0.3429478393,t1:0.3429478393):0.5902603391,t7:0.9332081785):0.4554122897,(((t4:1.233475255,t5:1.233475255):0.1341165248,(t9:0.9204429195,(t2:0.1139902691,t10:0.1139902691):0.8064526504):0.4471488602):0.004278529074,t8:1.371870309):0.01675015939):0.894060391,t11:2.282680859):0.003823942265,t3:2.286504801):1.435908126;
49|2.38394606865477|0.213215700206347|0.617944088531658|((((t32:0.5497023857,t4:0.5497023857):0.9662328053,(((t27:0.5784342918,t42:0.5784342918):0.02306729996,(t29:0.4466977183,(t10:0.4292160683,t13:0.4292160683):0.01748164996):0.1548038735):0.07753908588,(t38:0.07480121644,(t1:0.02152238404,t34:0.02152238404):0.0532788324):0.6042394612):0.8368945134):0.05407379403,(t49:0.8189080945,(((t6:0.2712939016,t2:0.2712939016):0.03038916442,(t20:0.2839017817,t26:0.2839017817):0.01778128431):0.3351873777,((t24:0.2888417521,t37:0.2888417521):0.3116470304,t45:0.6004887825):0.03638166128):0.1820376508):0.7511008905):0.05039372274,((((t16:0.233137481,(t46:0.03418370369,(t15:0.02127847955,t11:0.02127847955):0.01290522414):0.1989537773):0.07393114172,(t33:0.1704682593,t39:0.1704682593):0.1366003634):1.169712707,(t35:0.6819471379,t40:0.6819471379):0.7948341919):0.0908491297,((((t19:0.04024842283,(t8:0.0115852851,t25:0.0115852851):0.02866313772):0.2363725912,t43:0.2766210141):1.162092759,((t17:0.6007556454,(t9:0.5059227082,t22:0.5059227082):0.09483293724):0.4543341945,(((t3:0.1414733905,t31:0.1414733905):0.3571211229,((t14:0.271993718,t21:0.271993718):0.03757215904,(t5:0.2687445365,t30:0.2687445365):0.04082134059):0.1890286364):0.07366304126,t36:0.5722575547):0.4828322852):0.3836239327):0.08990717113,(t47:1.01295034,(((t48:0.2599685519,t7:0.2599685519):0.2122092544,(t23:0.01413171045,t12:0.01413171045):0.4580460959):0.09036943496,(((t18:0.002288414277,t28:0.002288414277):0.06603535329,t41:0.06832376757):0.303889021,t44:0.3722127886):0.1903344527):0.4504030987):0.5156706037):0.03900951576):0.0527722483):0.5353075074;
40|0.0412636596336961|0.112686300969217|0.67219886276871|(((((((((((t14:12.53876858,t10:12.53876858):1.383875386,t35:13.92264397):15.23376833,t16:29.1564123):5.848870968,(t31:0.007711587027,t27:0.007711587027):34.99757168):3.628206927,(t15:27.00184174,t29:27.00184174):11.63164845):1.186377497,t39:39.81986769):6.870162361,((t9:6.306334349,t23:6.306334349):10.65397715,t38:16.9603115):29.72971855):13.55991516,((t40:49.62485861,((t12:29.00807981,(t34:21.75761429,(t26:9.129451326,t28:9.129451326):12.62816297):7.25046552):18.17681025,(t13:34.22163269,((((t7:3.873434803,t11:3.873434803):0.5994013493,t2:4.472836152):4.887463725,t22:9.360299877):15.94490654,t8:25.30520642):8.91642627):12.96325738):2.439968544):2.091523716,(t25:13.81326826,(t3:13.74933956,t20:13.74933956):0.06392870319):37.90311406):8.533562885):3.194529345,((t6:21.5654802,(((t17:5.995727251,(t32:4.349376897,t18:4.349376897):1.646350354):5.32071564,t33:11.31644289):8.880650558,t30:20.19709345):1.368386754):11.43083339,(t24:9.801569105,t5:9.801569105):23.19474448):30.44816097):5.292690142,((t19:45.80161718,(t21:37.27822448,t1:37.27822448):8.523392702):3.73924103,(t37:6.793807506,t4:6.793807506):42.74705071):19.19630649):4.893067551,t36:73.63023225):51.00225507;
47|0.0456681580212899|0.213568035934586|0.644969244720414|(((((t37:1.510780694,t5:1.510780694):21.41764541,(t17:21.03189242,((t43:6.481247429,t40:6.481247429):7.642596326,(t36:13.68950629,t24:13.68950629):0.4343374618):6.90804866):1.896533688):22.084606,(((t19:5.246753179,t28:5.246753179):14.14503346,(t35:2.698827444,t30:2.698827444):16.69295919):10.13303436,((((t21:11.76905078,(t34:4.864207666,t27:4.864207666):6.904843109):12.64862969,((t8:7.729404358,t23:7.729404358):0.3259809513,t26:8.055385309):16.36229516):3.200820002,(t32:22.5035565,(t38:13.97058363,(t1:2.721608673,t29:2.721608673):11.24897495):8.532972871):5.114943973):0.03866830097,((t13:14.08399958,(t39:2.195349541,t46:2.195349541):11.88865004):11.9469356,t7:26.03093517):1.626233597):1.867652232):15.4882111):22.51147286,((t42:57.42971392,(t4:40.9579184,(t12:30.54221912,(t2:19.59048735,(t10:7.212867415,t22:7.212867415):12.37761994):10.95173177):10.41569927):16.47179552):5.249769821,((((t45:0.1815779778,t15:0.1815779778):0.7045463204,t3:0.8861242982):7.235459396,t14:8.121583695):41.23736812,t41:49.35895182):13.32053192):4.845021219):15.18200474,((t6:20.2992096,(((t16:3.057786078,t18:3.057786078):8.98503039,t47:12.04281647):5.253229302,(((t25:4.101324192,t44:4.101324192):3.539884641,(t31:0.983629867,t33:0.983629867):6.657578966):0.1755368783,t9:7.816745712):9.479300058):3.003163833):42.03753522,(t20:3.199697301,t11:3.199697301):59.13704752):20.36976488):13.47867748;
